employee_id,age,gender,department,remote_days,tenure_years,manager,training_group,leadership_1,leadership_2,leadership_3,leadership_4_reverse,engagement_1,engagement_2,engagement_3,engagement_4_reverse,role_clarity_1,role_clarity_2,role_clarity_3,role_clarity_4,workload,organizational_support,job_satisfaction,performance,burnout,turnover_intention
E000427,34,Non-binary / prefer not to say,HR,1,2.4,No,Training,1.0,1.0,1.0,5.0,2.0,2.0,1.0,3.0,4.0,4.0,3.0,3.0,2.82,2.44,2.88,55.9,46.6,4.91
E000428,58,Woman,Marketing,0,1.6,Yes,Training,5.0,5.0,4.0,2.0,5.0,5.0,2.0,1.0,2.0,4.0,4.0,1.0,3.95,4.59,5.04,53.7,41.9,4.31
E000429,37,Woman,Finance,5,1.3,No,Training,3.0,3.0,3.0,4.0,3.0,1.0,4.0,3.0,1.0,1.0,2.0,2.0,4.76,3.15,5.0,59.1,59.1,5.65
E000430,38,Woman,Operations,4,0.2,No,Training,2.0,4.0,3.0,4.0,3.0,4.0,1.0,2.0,2.0,5.0,4.0,1.0,5.27,4.44,,40.4,50.7,3.43
E000431,33,Woman,Marketing,0,0.9,No,Training,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.38,4.08,4.95,66.6,38.0,3.36
E000432,44,Non-binary / prefer not to say,Operations,0,5.3,Yes,Control,2.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,1.0,2.0,2.78,4.04,2.91,50.3,44.8,5.27
E000433,29,Man,Technology,1,4.5,Yes,Training,4.0,4.0,3.0,2.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,3.0,2.55,3.55,4.43,58.6,37.9,3.67
E000434,44,Man,Technology,2,14.0,No,Control,3.0,3.0,2.0,3.0,4.0,5.0,3.0,1.0,2.0,2.0,2.0,1.0,3.58,2.91,,60.8,34.5,3.82
E000435,51,Man,Technology,5,5.4,Yes,Training,3.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0,4.21,4.23,3.66,55.8,44.1,4.77
E000436,41,Woman,Finance,0,2.4,No,Control,3.0,,4.0,3.0,3.0,3.0,2.0,2.0,5.0,1.0,4.0,3.0,3.81,4.15,4.16,49.4,42.3,4.35
E000437,53,Woman,Technology,2,3.2,Yes,Training,3.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,5.0,4.0,4.0,5.0,4.2,1.47,3.86,64.8,59.1,5.53
E000438,33,Man,Operations,3,2.4,Yes,Training,5.0,5.0,5.0,1.0,4.0,4.0,2.0,1.0,4.0,2.0,4.0,3.0,5.58,5.0,4.02,57.5,54.3,3.31
E000439,40,Woman,Technology,3,1.1,No,Training,5.0,5.0,5.0,2.0,5.0,5.0,4.0,2.0,2.0,4.0,2.0,3.0,5.44,3.65,5.25,54.7,41.8,3.9
E000440,50,Woman,Operations,3,3.6,Yes,Training,5.0,5.0,5.0,2.0,2.0,4.0,1.0,3.0,3.0,5.0,4.0,3.0,4.09,4.52,4.08,55.0,43.7,3.15
E000441,45,Woman,Marketing,2,6.3,Yes,Control,4.0,5.0,5.0,1.0,5.0,5.0,4.0,1.0,2.0,2.0,4.0,3.0,3.53,3.98,5.14,65.3,44.8,3.47
E000442,37,Woman,Technology,3,6.6,Yes,Training,2.0,2.0,3.0,5.0,4.0,3.0,3.0,5.0,2.0,2.0,5.0,4.0,1.82,5.07,4.48,61.1,26.5,3.04
E000443,41,Non-binary / prefer not to say,Technology,0,11.9,Yes,Training,3.0,2.0,3.0,4.0,2.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,4.64,5.05,4.17,66.5,42.2,3.54
E000444,45,Woman,Technology,3,8.7,Yes,Training,5.0,5.0,4.0,1.0,3.0,3.0,4.0,2.0,4.0,4.0,5.0,3.0,5.06,4.58,,60.1,43.3,5.05
E000445,40,Man,Marketing,0,5.5,No,Control,4.0,4.0,5.0,1.0,5.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,3.35,3.0,4.88,73.8,33.9,3.05
E000446,37,Man,Technology,1,2.1,Yes,Control,1.0,2.0,1.0,3.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,3.08,3.72,3.77,41.0,34.5,3.76
E000447,29,Man,Finance,2,0.6,No,Control,4.0,3.0,4.0,3.0,1.0,4.0,5.0,2.0,4.0,4.0,4.0,5.0,4.65,4.35,4.16,46.3,49.1,3.03
E000448,37,Woman,Operations,1,1.9,No,Control,2.0,4.0,5.0,2.0,4.0,5.0,5.0,1.0,2.0,4.0,3.0,3.0,3.52,4.01,5.52,61.5,35.6,2.92
E000449,24,Woman,Technology,2,5.5,No,Training,2.0,3.0,3.0,4.0,5.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,4.31,3.78,4.98,52.8,48.6,3.05
E000450,50,Man,Technology,0,6.7,Yes,Control,1.0,4.0,1.0,3.0,4.0,4.0,2.0,3.0,4.0,2.0,4.0,5.0,4.77,3.42,3.82,60.9,62.5,4.28
E000451,40,Woman,HR,3,2.7,No,Training,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,3.82,1.0,1.49,26.8,48.8,6.87
E000452,44,Man,Finance,5,1.6,Yes,Training,1.0,1.0,2.0,5.0,1.0,2.0,1.0,5.0,2.0,1.0,2.0,1.0,5.48,4.62,3.27,54.8,46.8,4.31
E000453,31,Woman,Finance,2,0.6,No,Training,3.0,3.0,3.0,3.0,5.0,2.0,5.0,1.0,5.0,4.0,4.0,4.0,4.36,3.17,3.79,56.6,57.8,5.68
E000454,50,Woman,Marketing,1,7.8,No,Training,3.0,4.0,2.0,4.0,2.0,3.0,1.0,4.0,1.0,3.0,2.0,1.0,6.22,2.46,2.31,37.6,70.6,5.13
E000455,41,Woman,Marketing,3,1.2,No,Training,1.0,2.0,3.0,5.0,1.0,3.0,3.0,4.0,1.0,2.0,3.0,2.0,3.47,3.51,4.36,52.6,44.7,3.62
E000456,40,Woman,Operations,4,3.7,Yes,Training,3.0,4.0,4.0,1.0,3.0,5.0,5.0,,5.0,5.0,5.0,5.0,4.06,4.45,3.91,60.4,28.6,2.31
E000457,52,Man,HR,2,1.5,Yes,Training,5.0,5.0,5.0,1.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.37,4.49,3.9,49.4,52.9,4.5
E000458,30,Woman,Marketing,1,7.0,No,Control,4.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.54,3.29,3.61,51.6,45.5,4.65
E000459,41,Man,Operations,0,6.8,Yes,Control,5.0,5.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,5.0,5.0,3.0,2.98,4.03,5.32,,40.7,4.09
E000460,30,Man,Operations,0,15.1,No,Control,2.0,1.0,1.0,5.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.53,3.71,4.61,36.5,46.7,3.54
E000461,36,Man,Finance,3,4.7,No,Training,1.0,1.0,1.0,5.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,4.74,3.36,2.42,42.0,59.1,4.21
E000462,55,Woman,Marketing,2,1.4,No,Training,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,4.0,2.0,3.0,4.0,5.38,2.82,3.32,43.6,56.4,5.36
E000463,49,Man,Marketing,3,1.3,No,Control,3.0,3.0,2.0,1.0,4.0,4.0,3.0,5.0,3.0,5.0,4.0,4.0,6.24,3.8,3.54,52.7,73.4,4.79
E000464,48,Non-binary / prefer not to say,Technology,3,4.5,Yes,Training,1.0,1.0,2.0,5.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,4.54,3.65,2.85,43.4,44.3,5.97
E000465,42,Man,Finance,2,1.5,No,Control,4.0,2.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,2.0,3.0,3.0,2.74,3.36,4.02,57.7,36.6,4.71
E000466,22,Man,Operations,4,1.7,Yes,Training,5.0,4.0,5.0,,2.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,4.65,2.09,2.82,52.9,59.6,5.8
E000467,29,Man,Finance,2,3.6,No,Control,1.0,3.0,1.0,4.0,1.0,2.0,1.0,5.0,3.0,2.0,3.0,2.0,3.19,4.4,4.01,41.7,38.3,5.86
E000468,27,Woman,Operations,3,20.3,No,Training,2.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,5.0,6.2,4.01,3.25,53.4,67.4,4.42
E000469,32,Man,Marketing,4,2.5,No,Training,4.0,3.0,4.0,3.0,4.0,4.0,5.0,2.0,5.0,4.0,5.0,4.0,3.01,5.79,5.74,67.5,44.7,3.58
E000470,23,Woman,Operations,3,7.2,No,Training,1.0,1.0,1.0,3.0,4.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,3.97,2.64,3.85,64.2,49.2,3.6
E000471,38,Man,Finance,3,1.0,No,Control,2.0,4.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,5.0,5.0,5.0,4.5,4.71,3.83,46.0,44.7,3.33
E000472,42,Man,Finance,3,3.1,No,Training,3.0,3.0,1.0,5.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,3.65,4.92,5.64,59.7,34.3,3.51
E000473,44,Man,Technology,3,2.4,No,Control,1.0,1.0,1.0,5.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,1.0,4.25,1.88,3.06,34.7,54.6,4.82
E000474,42,Woman,Marketing,0,4.1,No,Control,2.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,5.43,3.5,3.55,52.1,49.1,4.36
E000475,54,Man,Technology,0,1.6,Yes,Control,3.0,3.0,4.0,1.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,5.0,2.94,3.72,3.22,55.3,41.4,5.25
E000476,34,Man,Technology,5,4.3,No,Control,4.0,2.0,4.0,2.0,4.0,2.0,2.0,5.0,2.0,3.0,2.0,2.0,4.35,3.96,3.58,41.6,42.3,3.68
E000477,33,Man,Finance,1,1.0,No,Control,3.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,1.0,5.0,4.41,4.17,4.71,53.6,39.6,3.84
E000478,39,Woman,Marketing,4,5.0,No,Training,3.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,4.47,3.42,3.52,50.2,45.2,4.6
E000479,30,Man,Marketing,2,4.6,No,Training,1.0,3.0,2.0,2.0,2.0,3.0,5.0,4.0,2.0,2.0,2.0,2.0,5.19,4.78,,46.5,44.9,3.02
E000480,29,Man,Finance,1,2.7,No,Training,1.0,1.0,3.0,5.0,1.0,1.0,4.0,4.0,2.0,3.0,3.0,4.0,3.8,3.68,2.95,49.2,40.9,5.16
